timestamp_utc,service,scenario,original_query,rewritten_query,excluded_terms,rewrite_error,use_llm,llm_model,llm_max_tokens,temperature,scoring_profile,min_score,limit,candidate_limit,rewrite_ms,search_ms,request_ms,rewrite_query_id,search_query_id,rewrite_total_elapsed_ms,search_total_elapsed_ms,request_total_elapsed_ms,rewrite_cost_total_credits,search_cost_total_credits,request_cost_total_credits,rewrite_cost_cloud_services_credits,search_cost_cloud_services_credits,rewrite_cost_compute_credits,search_cost_compute_credits,rewrite_cost_query_accel_credits,search_cost_query_accel_credits,include_tags_raw,include_tags_matched,include_tags_unknown,supported_languages_raw,supported_languages_matched,supported_languages_unknown,release_year_raw,release_year_from_raw,release_year_to_raw,release_year_matched,release_year_from_matched,release_year_to_matched,attribute_filters_enabled,attribute_filters_relaxed,attribute_filter_tags_requested,attribute_filter_supported_languages_requested,attribute_filter_release_year_requested,attribute_filter_release_year_from_requested,attribute_filter_release_year_to_requested,attribute_filter_tags,attribute_filter_supported_languages,attribute_filter_release_year,attribute_filter_release_year_from,attribute_filter_release_year_to,result_count,result_count_after_limit
2026-02-10T16:24:24+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,semantic_focus,0.65,10,100,2060,1841,3901,01c25298-0005-0845-0001-397a0005d91a,01c25298-0005-0843-0001-397a00063062;01c25298-0005-0847-0001-397a000610c2,2010,114,2124,4.3e-05,1.7e-05,6e-05,4.3e-05,1.7e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:24:30+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,semantic_focus,0.75,10,100,3686,1741,5427,01c25298-0005-0846-0001-397a000620ae,01c25298-0005-0845-0001-397a0005d926;01c25298-0005-0846-0001-397a000620b6,3597,87,3684,7e-05,1.3e-05,8.3e-05,7e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,1,1
2026-02-10T16:24:34+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,semantic_focus,0.85,10,100,1434,1723,3157,01c25298-0005-0845-0001-397a0005d92a,01c25298-0005-0843-0001-397a00063072;01c25298-0005-0847-0001-397a000610d6,1324,98,1422,4.6e-05,1.4e-05,6e-05,4.6e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:24:38+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.3,10,100,1587,1944,3531,01c25298-0005-0847-0001-397a000610da,01c25298-0005-0846-0001-397a000620c6;01c25298-0005-0845-0001-397a0005d936,1441,109,1550,5.6e-05,1.6e-05,7.2e-05,5.6e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,100,10
2026-02-10T16:24:42+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.65,10,100,1639,1904,3543,01c25298-0005-0847-0001-397a000610e2,01c25298-0005-0846-0001-397a000620ce;01c25298-0005-0845-0001-397a0005d942,1500,74,1574,7.2e-05,1.1e-05,8.3e-05,7.2e-05,1.1e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:24:46+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.75,10,100,1228,2149,3377,01c25298-0005-0845-0001-397a0005d946,01c25298-0005-0847-0001-397a000610ee;01c25298-0005-0847-0001-397a000610f2,1165,95,1260,5.1e-05,1.4e-05,6.5e-05,5.1e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,1,1
2026-02-10T16:24:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.85,10,100,2002,1948,3950,01c25298-0005-0847-0001-397a000610f6,01c25298-0005-0847-0001-397a000610fa;01c25298-0005-0846-0001-397a000620d6,1846,92,1938,7.9e-05,1.4e-05,9.3e-05,7.9e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,0,0
2026-02-10T16:24:54+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.3,10,100,1226,1695,2921,01c25298-0005-0845-0001-397a0005d95a,01c25298-0005-0845-0001-397a0005d95e;01c25298-0005-0847-0001-397a00061106,1148,105,1253,5.1e-05,1.6e-05,6.7e-05,5.1e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,100,10
2026-02-10T16:24:58+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.65,10,100,1638,1740,3378,01c25298-0005-0847-0001-397a0006110a,01c25298-0005-0843-0001-397a000630ae;01c25298-0005-0843-0001-397a000630b2,1496,82,1578,9.8e-05,1.2e-05,0.00011,9.8e-05,1.2e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:25:02+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.75,10,100,1370,1669,3039,01c25298-0005-0847-0001-397a00061116,01c25299-0005-0843-0001-397a000630be;01c25299-0005-0845-0001-397a0005d972,1319,83,1402,6.8e-05,1.3e-05,8.1e-05,6.8e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,1,1
2026-02-10T16:25:05+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.85,10,100,1192,1534,2726,01c25299-0005-0845-0001-397a0005d976,01c25299-0005-0843-0001-397a000630c6;01c25299-0005-0845-0001-397a0005d982,1083,64,1147,4.5e-05,9e-06,5.4e-05,4.5e-05,9e-06,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:25:09+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,low_latency,0.3,10,100,1434,1740,3174,01c25299-0005-0847-0001-397a00061126,01c25299-0005-0843-0001-397a000630d2;01c25299-0005-0845-0001-397a0005d98e,1280,65,1345,6.3e-05,9e-06,7.2e-05,6.3e-05,9e-06,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:25:13+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,low_latency,0.65,10,100,1247,1785,3032,01c25299-0005-0845-0001-397a0005d992,01c25299-0005-0845-0001-397a0005d996;01c25299-0005-0846-0001-397a00062106,1062,82,1144,4.5e-05,1.2e-05,5.7e-05,4.5e-05,1.2e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:25:17+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,low_latency,0.75,10,100,1435,1841,3276,01c25299-0005-0847-0001-397a0006113a,01c25299-0005-0846-0001-397a0006210e;01c25299-0005-0847-0001-397a00061146,1367,108,1475,6.4e-05,1.6e-05,8e-05,6.4e-05,1.6e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,1,1
2026-02-10T16:25:21+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,low_latency,0.85,10,100,1534,1740,3274,01c25299-0005-0843-0001-397a000630da,01c25299-0005-0847-0001-397a0006114e;01c25299-0005-0846-0001-397a00062112,1486,80,1566,4.7e-05,1.2e-05,5.9e-05,4.7e-05,1.2e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:25:25+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.3,10,100,1741,1944,3685,01c25299-0005-0846-0001-397a00062116,01c25299-0005-0845-0001-397a0005d9ae;01c25299-0005-0846-0001-397a0006211e,1626,90,1716,5.4e-05,1.3e-05,6.7e-05,5.4e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,100,10
2026-02-10T16:25:30+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.65,10,100,1836,1845,3681,01c25299-0005-0845-0001-397a0005d9b2,01c25299-0005-0845-0001-397a0005d9ba;01c25299-0005-0843-0001-397a000630ee,1767,86,1853,5.6e-05,1.3e-05,6.9e-05,5.6e-05,1.3e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,100,10
2026-02-10T16:25:34+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.75,10,100,1942,1997,3939,01c25299-0005-0847-0001-397a00061162,01c25299-0005-0847-0001-397a00061166;01c25299-0005-0845-0001-397a0005d9ce,1884,143,2027,5.5e-05,2.1e-05,7.6e-05,5.5e-05,2.1e-05,,,,,"[""cat"", ""stealth"", ""adventure""]","[""stealth"", ""adventure""]","[""cat""]",[],[],[],,,,,,,True,True,"[""stealth"", ""adventure""]",[],,,,[],[],,,,1,1
2026-02-10T16:25:38+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"stryy / stray?? neon city, dr0ne b12, cat stealth advnture, pls",stray neon city drone b12 cat stealth adventure,[],,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.85,10,100,1741,1842,3583,01c25299-0005-0843-0001-397a000630fe,01c25299-0005-0845-0001-397a0005d9d2;01c25299-0005-0847-0001-397a00061176,1684,92,1776,4.6e-05,1.4e-05,6e-05,4.6e-05,1.4e-05,,,,,"[""cat"", ""stealth"", ""neon city""]","[""stealth""]","[""cat"", ""neon city""]",[],[],[],,,,,,,True,True,"[""stealth""]",[],,,,[],[],,,,0,0
2026-02-10T16:25:43+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.3,10,100,1946,1852,3798,01c25299-0005-0846-0001-397a0006213a,01c25299-0005-0847-0001-397a0006117a;01c25299-0005-0847-0001-397a0006117e,1879,76,1955,5e-05,1.1e-05,6.1e-05,5e-05,1.1e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:25:47+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.65,10,100,1729,1968,3697,01c25299-0005-0847-0001-397a00061182,01c25299-0005-0845-0001-397a0005d9e6;01c25299-0005-0845-0001-397a0005d9ea,1635,72,1707,7.3e-05,1.1e-05,8.4e-05,7.3e-05,1.1e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:25:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.75,10,100,1309,1946,3255,01c25299-0005-0845-0001-397a0005d9ee,01c25299-0005-0845-0001-397a0005d9f2;01c25299-0005-0843-0001-397a0006311a,1175,78,1253,4.8e-05,1.2e-05,6e-05,4.8e-05,1.2e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,5,5
2026-02-10T16:25:55+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.85,10,100,1330,1945,3275,01c25299-0005-0845-0001-397a0005d9f6,01c25299-0005-0845-0001-397a0005d9fa;01c25299-0005-0843-0001-397a00063126,1198,67,1265,5.1e-05,1e-05,6.1e-05,5.1e-05,1e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,0,0
2026-02-10T16:25:59+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.3,10,100,1126,2487,3613,01c25299-0005-0843-0001-397a0006312a,01c25299-0005-0843-0001-397a0006312e;01c25299-0005-0843-0001-397a00063132,1051,65,1116,5.1e-05,1e-05,6.1e-05,5.1e-05,1e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:04+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.65,10,100,1627,2179,3806,01c25299-0005-0843-0001-397a00063136,01c2529a-0005-0843-0001-397a0006313a;01c2529a-0005-0847-0001-397a000611ae,1478,167,1645,5.3e-05,2.5e-05,7.8e-05,5.3e-05,2.5e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:08+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.75,10,100,1401,2150,3551,01c2529a-0005-0847-0001-397a000611b2,01c2529a-0005-0847-0001-397a000611b6;01c2529a-0005-0847-0001-397a000611ba,1344,107,1451,5.5e-05,1.6e-05,7.1e-05,5.5e-05,1.6e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,5,5
2026-02-10T16:26:12+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.85,10,100,1330,1946,3276,01c2529a-0005-0846-0001-397a00062172,01c2529a-0005-0845-0001-397a0005da16;01c2529a-0005-0843-0001-397a0006314a,1185,88,1273,5.1e-05,1.4e-05,6.5e-05,5.1e-05,1.4e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,0,0
2026-02-10T16:26:16+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.3,10,100,1433,1910,3343,01c2529a-0005-0847-0001-397a000611ca,01c2529a-0005-0843-0001-397a00063152;01c2529a-0005-0846-0001-397a0006217e,1305,97,1402,5.4e-05,1.4e-05,6.8e-05,5.4e-05,1.4e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:19+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.65,10,100,1262,1854,3116,01c2529a-0005-0847-0001-397a000611d2,01c2529a-0005-0846-0001-397a00062182;01c2529a-0005-0846-0001-397a00062186,1178,73,1251,6.2e-05,1.1e-05,7.3e-05,6.2e-05,1.1e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:23+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.75,10,100,1421,1946,3367,01c2529a-0005-0843-0001-397a0006316a,01c2529a-0005-0847-0001-397a000611de;01c2529a-0005-0847-0001-397a000611e2,1327,102,1429,4.8e-05,1.5e-05,6.3e-05,4.8e-05,1.5e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,5,5
2026-02-10T16:26:27+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.85,10,100,1432,1944,3376,01c2529a-0005-0845-0001-397a0005da2e,01c2529a-0005-0843-0001-397a00063176;01c2529a-0005-0845-0001-397a0005da36,1288,99,1387,5.3e-05,1.5e-05,6.8e-05,5.3e-05,1.5e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,0,0
2026-02-10T16:26:34+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.3,10,100,3435,2521,5956,01c2529a-0005-0843-0001-397a00063182,01c2529a-0005-0846-0001-397a0006219a;01c2529a-0005-0845-0001-397a0005da3e,3265,103,3368,5.2e-05,1.5e-05,6.7e-05,5.2e-05,1.5e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:38+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.65,10,100,1318,1958,3276,01c2529a-0005-0843-0001-397a0006318e,01c2529a-0005-0845-0001-397a0005da42;01c2529a-0005-0843-0001-397a00063196,1185,86,1271,5.7e-05,1.3e-05,7e-05,5.7e-05,1.3e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:42+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.75,10,100,1523,1776,3299,01c2529a-0005-0847-0001-397a00061202,01c2529a-0005-0843-0001-397a0006319a;01c2529a-0005-0845-0001-397a0005da52,1380,70,1450,5.4e-05,1e-05,6.4e-05,5.4e-05,1e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,5,5
2026-02-10T16:26:45+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.85,10,100,1168,1739,2907,01c2529a-0005-0845-0001-397a0005da56,01c2529a-0005-0845-0001-397a0005da5a;01c2529a-0005-0843-0001-397a000631a6,1116,68,1184,4.9e-05,1e-05,5.9e-05,4.9e-05,1e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,0,0
2026-02-10T16:26:49+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.3,10,100,1741,1755,3496,01c2529a-0005-0847-0001-397a0006120e,01c2529a-0005-0845-0001-397a0005da62;01c2529a-0005-0845-0001-397a0005da66,1585,80,1665,5.4e-05,1.2e-05,6.6e-05,5.4e-05,1.2e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:53+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.65,10,100,1213,1651,2864,01c2529a-0005-0843-0001-397a000631ae,01c2529a-0005-0846-0001-397a000621ca;01c2529a-0005-0845-0001-397a0005da6e,1059,87,1146,4.8e-05,1.3e-05,6.1e-05,4.8e-05,1.3e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,84,10
2026-02-10T16:26:56+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,cat cafe cozy managment — witout visual novell / datting sim / anime,cat cafe cozy management,"[""visual novel"", ""dating sim"", ""anime""]",,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.75,10,100,1215,1581,2796,01c2529a-0005-0843-0001-397a000631b6,01c2529a-0005-0843-0001-397a000631ba;01c2529a-0005-0847-0001-397a00061226,1120,116,1236,4.6e-05,1.7e-05,6.3e-05,4.6e-05,1.7e-05,,,,,"[""cat cafe"", ""cozy"", ""management""]","[""cozy"", ""management""]","[""cat cafe""]",[],[],[],,,,,,,True,True,"[""cozy"", ""management""]",[],,,,[],[],,,,5,5
