timestamp_utc,service,scenario,original_query,rewritten_query,excluded_terms,rewrite_error,use_llm,llm_model,llm_max_tokens,temperature,scoring_profile,min_score,limit,candidate_limit,rewrite_ms,search_ms,request_ms,rewrite_query_id,search_query_id,rewrite_total_elapsed_ms,search_total_elapsed_ms,request_total_elapsed_ms,rewrite_cost_total_credits,search_cost_total_credits,request_cost_total_credits,rewrite_cost_cloud_services_credits,search_cost_cloud_services_credits,rewrite_cost_compute_credits,search_cost_compute_credits,rewrite_cost_query_accel_credits,search_cost_query_accel_credits,include_tags_raw,include_tags_matched,include_tags_unknown,supported_languages_raw,supported_languages_matched,supported_languages_unknown,release_year_raw,release_year_matched,attribute_filters_enabled,attribute_filters_relaxed,attribute_filter_tags_requested,attribute_filter_supported_languages_requested,attribute_filter_release_year_requested,attribute_filter_tags,attribute_filter_supported_languages,attribute_filter_release_year,result_count,result_count_after_limit
2026-02-10T06:42:09+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,keyword_focus,0.75,10,100,2965,1945,4910,01c25052-0005-081e-0001-397a0004769a,01c25052-0005-081e-0001-397a0004769e;01c25052-0005-081a-0001-397a00045f2a,2836,87,2923,5.4e-05,1.3e-05,6.7e-05,5.4e-05,1.3e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,54,10
2026-02-10T06:42:15+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,keyword_focus,0.85,10,100,2866,2764,5630,01c25052-0005-081e-0001-397a000476a6,01c25052-0005-0810-0001-397a00044eda;01c25052-0005-081a-0001-397a00045f36,2747,94,2841,4.7e-05,1.4e-05,6.1e-05,4.7e-05,1.4e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,1,1
2026-02-10T06:42:20+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,semantic_focus,0.3,10,100,2966,1946,4912,01c25052-0005-081a-0001-397a00045f3a,01c25052-0005-07f0-0001-397a00043e1e;01c25052-0005-081e-0001-397a000476b2,2848,109,2957,7.9e-05,1.7e-05,9.6e-05,7.9e-05,1.7e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:42:24+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,semantic_focus,0.65,10,100,1612,1726,3338,01c25052-0005-081a-0001-397a00045f4e,01c25052-0005-081e-0001-397a000476ba;01c25052-0005-0810-0001-397a00044ee6,1567,98,1665,5.9e-05,1.5e-05,7.4e-05,5.9e-05,1.5e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:42:30+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,semantic_focus,0.75,10,100,2959,1907,4866,01c25052-0005-0810-0001-397a00044eea,01c25052-0005-081e-0001-397a000476be;01c25052-0005-081e-0001-397a000476c2,2893,77,2970,5.4e-05,1.1e-05,6.5e-05,5.4e-05,1.1e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,54,10
2026-02-10T06:42:35+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,semantic_focus,0.85,10,100,2455,1825,4280,01c25052-0005-081e-0001-397a000476c6,01c25052-0005-07f0-0001-397a00043e32;01c25052-0005-0810-0001-397a00044efa,2400,102,2502,4.9e-05,1.5e-05,6.4e-05,4.9e-05,1.5e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,1,1
2026-02-10T06:42:39+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,keyword_extreme,0.3,10,100,1554,1884,3438,01c25052-0005-081a-0001-397a00045f6a,01c25052-0005-07f0-0001-397a00043e3a;01c25052-0005-081a-0001-397a00045f6e,1482,74,1556,3.9e-05,1.1e-05,5e-05,3.9e-05,1.1e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:42:44+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,keyword_extreme,0.65,10,100,3070,1871,4941,01c25052-0005-0810-0001-397a00044f0a,01c25052-0005-07f0-0001-397a00043e42;01c25052-0005-081e-0001-397a000476e6,2940,95,3035,7.3e-05,1.4e-05,8.7e-05,7.3e-05,1.4e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:42:49+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,keyword_extreme,0.75,10,100,2888,1812,4700,01c25052-0005-0810-0001-397a00044f16,01c25052-0005-0810-0001-397a00044f1a;01c25052-0005-07f0-0001-397a00043e4a,2779,98,2877,5.1e-05,1.5e-05,6.6e-05,5.1e-05,1.5e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,54,10
2026-02-10T06:42:55+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,keyword_extreme,0.85,10,100,2612,1945,4557,01c25052-0005-0810-0001-397a00044f22,01c25052-0005-081a-0001-397a00045f7e;01c25052-0005-0810-0001-397a00044f2e,2454,96,2550,5.2e-05,1.4e-05,6.6e-05,5.2e-05,1.4e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,1,1
2026-02-10T06:43:00+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,no_reranker_balanced,0.3,10,100,2661,1744,4405,01c25052-0005-081e-0001-397a000476f6,01c25052-0005-081a-0001-397a00045f86;01c25052-0005-07f0-0001-397a00043e5e,2571,94,2665,4.7e-05,1.5e-05,6.2e-05,4.7e-05,1.5e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:43:05+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,no_reranker_balanced,0.65,10,100,2706,1920,4626,01c25053-0005-0810-0001-397a00044f3a,01c25053-0005-081a-0001-397a00045f8e;01c25053-0005-0810-0001-397a00044f42,2656,96,2752,5.8e-05,1.4e-05,7.2e-05,5.8e-05,1.4e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:43:09+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,no_reranker_balanced,0.75,10,100,1737,1664,3401,01c25053-0005-0810-0001-397a00044f46,01c25053-0005-0810-0001-397a00044f4e;01c25053-0005-081e-0001-397a00047706,1606,80,1686,6.1e-05,1.2e-05,7.3e-05,6.1e-05,1.2e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,54,10
2026-02-10T06:43:13+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,no_reranker_balanced,0.85,10,100,1718,1721,3439,01c25053-0005-081e-0001-397a0004770e,01c25053-0005-07f0-0001-397a00043e72;01c25053-0005-081a-0001-397a00045fa6,1629,129,1758,4.9e-05,2e-05,6.9e-05,4.9e-05,2e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,1,1
2026-02-10T06:43:17+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management simulation,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,low_latency,0.3,10,100,1655,1739,3394,01c25053-0005-081a-0001-397a00045faa,01c25053-0005-0810-0001-397a00044f66;01c25053-0005-0810-0001-397a00044f6a,1575,83,1658,4.2e-05,1.3e-05,5.5e-05,4.2e-05,1.3e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management""]","[""cozy"", ""management""]","[""cat"", ""cafe""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,80,10
2026-02-10T06:43:22+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,low_latency,0.65,10,100,2560,1793,4353,01c25053-0005-0810-0001-397a00044f6e,01c25053-0005-081a-0001-397a00045fb6;01c25053-0005-0810-0001-397a00044f76,2408,99,2507,6.9e-05,1.5e-05,8.4e-05,6.9e-05,1.5e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:43:26+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,low_latency,0.75,10,100,1632,1948,3580,01c25053-0005-07f0-0001-397a00043e8a,01c25053-0005-081a-0001-397a00045fbe;01c25053-0005-0810-0001-397a00044f7e,1539,72,1611,4.9e-05,1.1e-05,6e-05,4.9e-05,1.1e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,54,10
2026-02-10T06:43:31+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,low_latency,0.85,10,100,2644,1944,4588,01c25053-0005-0810-0001-397a00044f82,01c25053-0005-081a-0001-397a00045fca;01c25053-0005-081a-0001-397a00045fce,2597,71,2668,6e-05,1e-05,7e-05,6e-05,1e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,1,1
2026-02-10T06:43:37+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,reranker_heavy,0.3,10,100,2759,2019,4778,01c25053-0005-0810-0001-397a00044f8e,01c25053-0005-081a-0001-397a00045fd6;01c25053-0005-081e-0001-397a00047732,2709,79,2788,5.8e-05,1.1e-05,6.9e-05,5.8e-05,1.1e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:43:43+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,reranker_heavy,0.65,10,100,2861,2663,5524,01c25053-0005-0810-0001-397a00044f96,01c25053-0005-081a-0001-397a00045fda;01c25053-0005-0810-0001-397a00044fa2,2770,101,2871,6.2e-05,1.6e-05,7.8e-05,6.2e-05,1.6e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,83,10
2026-02-10T06:43:47+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,reranker_heavy,0.75,10,100,1917,1964,3881,01c25053-0005-081e-0001-397a00047742,01c25053-0005-0810-0001-397a00044fa6;01c25053-0005-081e-0001-397a00047746,1834,105,1939,6.4e-05,1.6e-05,8e-05,6.4e-05,1.6e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,54,10
2026-02-10T06:43:53+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"cozy cat cafe management sim, but NOT a visual novel, NOT anime, avoid paid games",cozy cat cafe management sim,"[""visual novel"", ""anime"", ""paid""]",,True,claude-4-sonnet,120,0.6,reranker_heavy,0.85,10,100,2864,2149,5013,01c25053-0005-07f0-0001-397a00043eae,01c25053-0005-07f0-0001-397a00043eb2;01c25053-0005-081e-0001-397a0004774e,2772,99,2871,6.2e-05,1.5e-05,7.7e-05,6.2e-05,1.5e-05,,,,,"[""cozy"", ""cat"", ""cafe"", ""management"", ""sim""]","[""cozy"", ""management""]","[""cat"", ""cafe"", ""sim""]",[],[],[],,,True,True,"[""cozy"", ""management""]",[],,[],[],,1,1
2026-02-10T06:43:58+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,balanced_default,0.3,10,100,2867,1948,4815,01c25053-0005-081e-0001-397a00047756,01c25053-0005-0810-0001-397a00044fba;01c25053-0005-081a-0001-397a00045ffa,2786,91,2877,7.6e-05,1.4e-05,9e-05,7.6e-05,1.4e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:44:03+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,balanced_default,0.65,10,100,1608,2565,4173,01c25053-0005-081a-0001-397a00046002,01c25054-0005-081e-0001-397a0004775e;01c25054-0005-0810-0001-397a00044fca,1563,100,1663,4.3e-05,1.5e-05,5.8e-05,4.3e-05,1.5e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:44:07+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,balanced_default,0.75,10,100,1530,1932,3462,01c25054-0005-081a-0001-397a0004800e,01c25054-0005-081a-0001-397a00048012;01c25054-0005-0810-0001-397a00044fd2,1465,76,1541,4.3e-05,1.1e-05,5.4e-05,4.3e-05,1.1e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,9,9
2026-02-10T06:44:13+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,balanced_default,0.85,10,100,2675,1885,4560,01c25054-0005-07f0-0001-397a00043eca,01c25054-0005-0810-0001-397a00044fda;01c25054-0005-0810-0001-397a00044fe2,2570,83,2653,4.7e-05,1.3e-05,6e-05,4.7e-05,1.3e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,0,0
2026-02-10T06:44:16+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_focus,0.3,10,100,1568,1755,3323,01c25054-0005-081e-0001-397a00047776,01c25054-0005-07f0-0001-397a00043ed2;01c25054-0005-081a-0001-397a00048026,1520,75,1595,4.9e-05,1.2e-05,6.1e-05,4.9e-05,1.2e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:44:22+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_focus,0.65,10,100,2745,1867,4612,01c25054-0005-081e-0001-397a00047782,01c25054-0005-081e-0001-397a0004778a;01c25054-0005-081e-0001-397a00047792,2697,102,2799,6.7e-05,1.5e-05,8.2e-05,6.7e-05,1.5e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:44:26+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_focus,0.75,10,100,2452,1790,4242,01c25054-0005-081a-0001-397a00048032,01c25054-0005-081e-0001-397a00047796;01c25054-0005-081e-0001-397a0004779a,2332,71,2403,4.3e-05,1e-05,5.3e-05,4.3e-05,1e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,9,9
2026-02-10T06:44:31+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_focus,0.85,10,100,2526,1792,4318,01c25054-0005-081a-0001-397a00048036,01c25054-0005-07f0-0001-397a00043ee2;01c25054-0005-081a-0001-397a00048042,2471,107,2578,3.9e-05,1.6e-05,5.5e-05,3.9e-05,1.6e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,0,0
2026-02-10T06:44:35+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,semantic_focus,0.3,10,100,1716,1795,3511,01c25054-0005-07f0-0001-397a00043eea,01c25054-0005-081a-0001-397a0004804a;01c25054-0005-07f0-0001-397a00043ef6,1579,63,1642,6.4e-05,1e-05,7.4e-05,6.4e-05,1e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:44:40+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,semantic_focus,0.65,10,100,2783,1846,4629,01c25054-0005-081a-0001-397a00048052,01c25054-0005-081a-0001-397a00048056;01c25054-0005-0810-0001-397a0004900a,2727,90,2817,3.8e-05,1.4e-05,5.2e-05,3.8e-05,1.4e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:44:45+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,semantic_focus,0.75,10,100,1702,1944,3646,01c25054-0005-081e-0001-397a000477ba,01c25054-0005-081e-0001-397a000477c2;01c25054-0005-0810-0001-397a00049016,1546,93,1639,5.3e-05,1.4e-05,6.7e-05,5.3e-05,1.4e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,9,9
2026-02-10T06:44:49+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,semantic_focus,0.85,10,100,1742,1682,3424,01c25054-0005-07f0-0001-397a00043f06,01c25054-0005-081a-0001-397a00048066;01c25054-0005-081a-0001-397a0004806a,1624,74,1698,7e-05,1.1e-05,8.1e-05,7e-05,1.1e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,0,0
2026-02-10T06:44:54+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_extreme,0.3,10,100,2573,1892,4465,01c25054-0005-07f0-0001-397a00043f0e,01c25054-0005-081a-0001-397a00048076;01c25054-0005-081e-0001-397a000477de,2422,89,2511,6.8e-05,1.4e-05,8.2e-05,6.8e-05,1.4e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:44:58+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_extreme,0.65,10,100,1491,1837,3328,01c25054-0005-081a-0001-397a0004807a,01c25054-0005-081e-0001-397a000477ea;01c25054-0005-081a-0001-397a00048082,1443,66,1509,4.2e-05,1e-05,5.2e-05,4.2e-05,1e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
2026-02-10T06:45:03+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_extreme,0.75,10,100,2476,1942,4418,01c25054-0005-081e-0001-397a000477f2,01c25055-0005-081e-0001-397a000477f6;01c25055-0005-081e-0001-397a000477fa,2428,65,2493,5e-05,1e-05,6e-05,5e-05,1e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,9,9
2026-02-10T06:45:07+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,keyword_extreme,0.85,10,100,1538,2048,3586,01c25055-0005-081e-0001-397a000477fe,01c25055-0005-0810-0001-397a0004903a;01c25055-0005-081e-0001-397a00047802,1490,101,1591,5.1e-05,1.6e-05,6.7e-05,5.1e-05,1.6e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,0,0
2026-02-10T06:45:12+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"third-person cat adventure in a city, no horror, no gore",third-person cat adventure city,"[""horror"", ""gore""]",,True,claude-4-sonnet,120,0.0,no_reranker_balanced,0.3,10,100,2559,1640,4199,01c25055-0005-081a-0001-397a00048092,01c25055-0005-07f0-0001-397a00043f2e;01c25055-0005-081a-0001-397a0004809a,2498,75,2573,4e-05,1.1e-05,5.1e-05,4e-05,1.1e-05,,,,,"[""cat"", ""adventure""]","[""adventure""]","[""cat""]",[],[],[],,,True,True,"[""adventure""]",[],,[],[],,90,10
