timestamp_utc,service,scenario,original_query,rewritten_query,excluded_terms,rewrite_error,use_llm,llm_model,llm_max_tokens,temperature,scoring_profile,min_score,limit,candidate_limit,rewrite_ms,search_ms,request_ms,rewrite_query_id,search_query_id,rewrite_total_elapsed_ms,search_total_elapsed_ms,request_total_elapsed_ms,rewrite_cost_total_credits,search_cost_total_credits,request_cost_total_credits,rewrite_cost_cloud_services_credits,search_cost_cloud_services_credits,rewrite_cost_compute_credits,search_cost_compute_credits,rewrite_cost_query_accel_credits,search_cost_query_accel_credits,include_tags_raw,include_tags_matched,include_tags_unknown,supported_languages_raw,supported_languages_matched,supported_languages_unknown,release_year_raw,release_year_from_raw,release_year_to_raw,release_year_matched,release_year_from_matched,release_year_to_matched,attribute_filters_enabled,attribute_filters_relaxed,attribute_filter_tags_requested,attribute_filter_supported_languages_requested,attribute_filter_release_year_requested,attribute_filter_release_year_from_requested,attribute_filter_release_year_to_requested,attribute_filter_tags,attribute_filter_supported_languages,attribute_filter_release_year,attribute_filter_release_year_from,attribute_filter_release_year_to,result_count,result_count_after_limit
2026-02-10T16:46:33+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"single-player ONLY, but I also need online co-op with friends",single-player online co-op friends,"[""multiplayer""]",,True,openai-gpt-4.1,120,0.6,low_latency,0.65,10,100,1427,1030,2457,01c252ae-0005-0847-0001-397a00061712,01c252ae-0005-0847-0001-397a0006171a,1329,50,1379,6.4e-05,8e-06,7.2e-05,6.4e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,48,10
2026-02-10T16:46:36+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"single-player ONLY, but I also need online co-op with friends",single-player online co-op friends,"[""multiplayer""]",,True,openai-gpt-4.1,120,0.6,low_latency,0.75,10,100,1324,1025,2349,01c252ae-0005-0843-0001-397a000636ba,01c252ae-0005-0843-0001-397a000636c6,1267,56,1323,7e-05,8e-06,7.8e-05,7e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,5,5
2026-02-10T16:46:40+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"single-player ONLY, but I also need online co-op with friends",single-player online co-op friends,"[""multiplayer""]",,True,openai-gpt-4.1,120,0.6,low_latency,0.85,10,100,1840,920,2760,01c252ae-0005-0843-0001-397a000636ca,01c252ae-0005-0843-0001-397a000636d2,1727,38,1765,8.2e-05,6e-06,8.8e-05,8.2e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:46:43+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"single-player ONLY, but I also need online co-op with friends",single-player online co-op friends,"[""multiplayer""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.3,10,100,1627,1216,2843,01c252ae-0005-0843-0001-397a000636da,01c252ae-0005-0847-0001-397a00061732,1577,46,1623,5.8e-05,7e-06,6.5e-05,5.8e-05,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,48,10
2026-02-10T16:46:47+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"single-player ONLY, but I also need online co-op with friends",single-player online co-op friends,"[""multiplayer""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.65,10,100,1241,1849,3090,01c252ae-0005-0847-0001-397a0006173a,01c252ae-0005-0847-0001-397a00061746,1113,41,1154,5.8e-05,6e-06,6.4e-05,5.8e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,48,10
2026-02-10T16:46:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"single-player ONLY, but I also need online co-op with friends",single-player online co-op friends,"[""multiplayer""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.75,10,100,1222,1740,2962,01c252ae-0005-0847-0001-397a0006174e,01c252ae-0005-0847-0001-397a00061756,1117,41,1158,5.9e-05,6e-06,6.5e-05,5.9e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,5,5
2026-02-10T16:46:55+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"single-player ONLY, but I also need online co-op with friends",single-player online co-op friends,"[""multiplayer""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.85,10,100,2355,1230,3585,01c252ae-0005-0843-0001-397a000636f6,01c252ae-0005-0843-0001-397a000636fe,2202,44,2246,0.000179,7e-06,0.000186,0.000179,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:46:58+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.3,10,100,1226,1132,2358,01c252ae-0005-0843-0001-397a00063706,01c252ae-0005-0847-0001-397a0006176a,1146,59,1205,5.7e-05,9e-06,6.6e-05,5.7e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:02+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.65,10,100,1223,1133,2356,01c252ae-0005-0843-0001-397a00063712,01c252af-0005-0847-0001-397a00061776,1074,42,1116,4.8e-05,6e-06,5.4e-05,4.8e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:04+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.75,10,100,1119,1073,2192,01c252af-0005-0843-0001-397a0006371e,01c252af-0005-0847-0001-397a00061782,1056,43,1099,5.2e-05,6e-06,5.8e-05,5.2e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:07+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,balanced_default,0.85,10,100,1125,1260,2385,01c252af-0005-0843-0001-397a0006372e,01c252af-0005-0843-0001-397a0006373a,1056,49,1105,5.4e-05,7e-06,6.1e-05,5.4e-05,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:11+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.3,10,100,1639,1236,2875,01c252af-0005-0847-0001-397a0006178a,01c252af-0005-0843-0001-397a0006374a,1549,37,1586,6.2e-05,6e-06,6.8e-05,6.2e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:16+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.65,10,100,3166,1236,4402,01c252af-0005-0843-0001-397a0006374e,01c252af-0005-0843-0001-397a0006375a,3085,44,3129,0.000143,7e-06,0.00015,0.000143,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:19+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.75,10,100,1631,1127,2758,01c252af-0005-0847-0001-397a0006179a,01c252af-0005-0843-0001-397a0006376a,1567,49,1616,6e-05,7e-06,6.7e-05,6e-05,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:25+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_focus,0.85,10,100,2829,1535,4364,01c252af-0005-0843-0001-397a00063772,01c252af-0005-0847-0001-397a000617aa,2719,54,2773,0.000101,8e-06,0.000109,0.000101,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:29+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.3,10,100,2057,1237,3294,01c252af-0005-0843-0001-397a00063782,01c252af-0005-0847-0001-397a000617b2,1997,38,2035,0.000161,6e-06,0.000167,0.000161,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:32+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist animal,"[""cats""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.65,10,100,1526,1236,2762,01c252af-0005-0843-0001-397a0006378e,01c252af-0005-0847-0001-397a000617be,1404,41,1445,8.3e-05,6e-06,8.9e-05,8.3e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:35+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.75,10,100,1323,1126,2449,01c252af-0005-0843-0001-397a0006379a,01c252af-0005-0847-0001-397a000617ce,1248,40,1288,5.2e-05,6e-06,5.8e-05,5.2e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:39+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,semantic_focus,0.85,10,100,1567,1228,2795,01c252af-0005-0843-0001-397a0006379e,01c252af-0005-0843-0001-397a000637a6,1517,53,1570,5.2e-05,8e-06,6e-05,5.2e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:43+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.3,10,100,1843,1132,2975,01c252af-0005-0847-0001-397a000617e6,01c252af-0005-0843-0001-397a000637ae,1731,37,1768,9.3e-05,6e-06,9.9e-05,9.3e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:47+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.65,10,100,1633,1134,2767,01c252af-0005-0847-0001-397a000617f2,01c252af-0005-0843-0001-397a000637ba,1565,49,1614,6.1e-05,7e-06,6.8e-05,6.1e-05,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:47:50+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.75,10,100,1629,1136,2765,01c252af-0005-0843-0001-397a000637c2,01c252af-0005-0843-0001-397a000637ca,1549,39,1588,0.000131,6e-06,0.000137,0.000131,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:54+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.85,10,100,1721,1637,3358,01c252af-0005-0847-0001-397a0006180a,01c252af-0005-0843-0001-397a000637d2,1580,62,1642,6.4e-05,9e-06,7.3e-05,6.4e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:47:57+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.3,10,100,1332,929,2261,01c252af-0005-0847-0001-397a00061816,01c252af-0005-0843-0001-397a000637de,1243,40,1283,5.9e-05,6e-06,6.5e-05,5.9e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:48:00+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.65,10,100,2041,928,2969,01c252af-0005-0847-0001-397a00061822,01c252af-0005-0847-0001-397a0006182a,1891,54,1945,5.9e-05,8e-06,6.7e-05,5.9e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:48:04+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.75,10,100,1632,953,2585,01c252b0-0005-0843-0001-397a000637f2,01c252b0-0005-0843-0001-397a000637fa,1508,55,1563,6.4e-05,8e-06,7.2e-05,6.4e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:06+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.85,10,100,1229,830,2059,01c252b0-0005-0847-0001-397a0006183a,01c252b0-0005-0843-0001-397a00063806,1111,36,1147,6.4e-05,5e-06,6.9e-05,6.4e-05,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:09+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,low_latency,0.3,10,100,1267,913,2180,01c252b0-0005-0847-0001-397a00061846,01c252b0-0005-0843-0001-397a00063812,1220,35,1255,6.7e-05,5e-06,7.2e-05,6.7e-05,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:48:12+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,low_latency,0.65,10,100,1321,945,2266,01c252b0-0005-0847-0001-397a0006184e,01c252b0-0005-0847-0001-397a00061856,1197,82,1279,6.1e-05,1.3e-05,7.4e-05,6.1e-05,1.3e-05,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:48:16+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,low_latency,0.75,10,100,2329,921,3250,01c252b0-0005-0847-0001-397a0006185e,01c252b0-0005-0843-0001-397a0006382a,2189,55,2244,5.3e-05,8e-06,6.1e-05,5.3e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:19+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.0,low_latency,0.85,10,100,1536,882,2418,01c252b0-0005-0847-0001-397a0006186a,01c252b0-0005-0847-0001-397a00061872,1424,58,1482,5.6e-05,9e-06,6.5e-05,5.6e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:22+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.3,10,100,1473,1126,2599,01c252b0-0005-0843-0001-397a0006383a,01c252b0-0005-0847-0001-397a0006187e,1321,41,1362,4.8e-05,6e-06,5.4e-05,4.8e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:48:26+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.65,10,100,1663,1286,2949,01c252b0-0005-0843-0001-397a00063846,01c252b0-0005-0847-0001-397a0006188a,1617,38,1655,4.8e-05,6e-06,5.4e-05,4.8e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:48:29+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.75,10,100,1459,1228,2687,01c252b0-0005-0847-0001-397a00061892,01c252b0-0005-0843-0001-397a00063856,1413,59,1472,5.7e-05,9e-06,6.6e-05,5.7e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:32+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.0,reranker_heavy,0.85,10,100,1596,1101,2697,01c252b0-0005-0847-0001-397a0006189a,01c252b0-0005-0843-0001-397a00063866,1511,54,1565,5.8e-05,8e-06,6.6e-05,5.8e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:35+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,balanced_default,0.3,10,100,1712,1027,2739,01c252b0-0005-0843-0001-397a0006386e,01c252b0-0005-0843-0001-397a00063876,1665,31,1696,9.1e-05,5e-06,9.6e-05,9.1e-05,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:48:39+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,balanced_default,0.65,10,100,1622,1250,2872,01c252b0-0005-0847-0001-397a000618ae,01c252b0-0005-0843-0001-397a00063882,1576,39,1615,5.9e-05,6e-06,6.5e-05,5.9e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:48:42+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,balanced_default,0.75,10,100,1120,1176,2296,01c252b0-0005-0843-0001-397a0006388a,01c252b0-0005-0847-0001-397a000618be,1053,58,1111,4.9e-05,9e-06,5.8e-05,4.9e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:45+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,balanced_default,0.85,10,100,1403,1223,2626,01c252b0-0005-0843-0001-397a00063896,01c252b0-0005-0847-0001-397a000618ce,1348,43,1391,4.8e-05,6e-06,5.4e-05,4.8e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:48:49+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_focus,0.3,10,100,1845,1235,3080,01c252b0-0005-0847-0001-397a000618d2,01c252b0-0005-0843-0001-397a000638aa,1730,61,1791,8.7e-05,9e-06,9.6e-05,8.7e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:48:53+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_focus,0.65,10,100,1583,1111,2694,01c252b0-0005-0847-0001-397a000618da,01c252b0-0005-0847-0001-397a000618e2,1447,56,1503,8e-05,8e-06,8.8e-05,8e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:48:57+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_focus,0.75,10,100,1908,1333,3241,01c252b0-0005-0843-0001-397a000638ba,01c252b0-0005-0847-0001-397a000618ee,1849,44,1893,6.9e-05,7e-06,7.6e-05,6.9e-05,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:02+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_focus,0.85,10,100,1943,1474,3417,01c252b0-0005-0843-0001-397a000638ca,01c252b1-0005-0847-0001-397a000618fa,1872,53,1925,0.000153,8e-06,0.000161,0.000153,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:06+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,semantic_focus,0.3,10,100,2005,1080,3085,01c252b1-0005-0843-0001-397a000638d6,01c252b1-0005-0847-0001-397a00061906,1868,52,1920,0.000165,8e-06,0.000173,0.000165,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:49:09+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist animal,"[""cats""]",,True,openai-gpt-4.1,120,0.6,semantic_focus,0.65,10,100,1551,1291,2842,01c252b1-0005-0843-0001-397a000638de,01c252b1-0005-0843-0001-397a000638fa,1457,64,1521,7.2e-05,1e-05,8.2e-05,7.2e-05,1e-05,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:49:13+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist animal,"[""cats""]",,True,openai-gpt-4.1,120,0.6,semantic_focus,0.75,10,100,1425,1508,2933,01c252b1-0005-0843-0001-397a000638fe,01c252b1-0005-0847-0001-397a0006192a,1269,61,1330,7.2e-05,9e-06,8.1e-05,7.2e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:18+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,semantic_focus,0.85,10,100,2452,2251,4703,01c252b1-0005-0843-0001-397a0006390a,01c252b1-0005-0847-0001-397a00061936,2402,40,2442,6.2e-05,6e-06,6.8e-05,6.2e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:22+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.3,10,100,1402,1440,2842,01c252b1-0005-0847-0001-397a0006193e,01c252b1-0005-0843-0001-397a0006391a,1354,67,1421,6e-05,1e-05,7e-05,6e-05,1e-05,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:49:26+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.65,10,100,1731,1308,3039,01c252b1-0005-0847-0001-397a0006194a,01c252b1-0005-0847-0001-397a00061952,1685,57,1742,5.8e-05,9e-06,6.7e-05,5.8e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:49:29+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.75,10,100,1322,1126,2448,01c252b1-0005-0847-0001-397a0006195a,01c252b1-0005-0847-0001-397a00061962,1220,46,1266,6.6e-05,7e-06,7.3e-05,6.6e-05,7e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
